partida_id,data,vencedor,mandante,visitante,clube,cartao,atleta,posicao,minuto,resultado
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Chapecoense,Amarelo,Lourency do Nascimento Rodrigues,,72,Derrota
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Chapecoense,Amarelo,Luiz Antônio de Souza Soares,Meio-campo,29,Derrota
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Atletico-MG,Amarelo,Rafael de Souza Pereira,Meio-campo,66,Vitória
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Atletico-MG,Amarelo,Gleison Bremer,,47,Vitória
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Atletico-MG,Amarelo,Rafael Moura,Atacante,15,Vitória
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Chapecoense,Amarelo,Apodi,Zagueiro,82,Derrota
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Chapecoense,Amarelo,Fabrício Bruno,Zagueiro,43,Derrota
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Chapecoense,Amarelo,Arthur Caike do Nascimento Cruz,Meio-campo,15,Derrota
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Atletico-MG,Amarelo,Leonan,Zagueiro,57,Vitória
5844,25/06/2017,Atletico-MG,Chapecoense,Atletico-MG,Atletico-MG,Amarelo,Rómulo Otero,Meio-campo,18,Vitória
5845,26/06/2017,Avai,Botafogo-RJ,Avai,Avai,Amarelo,Lázaro Luan Scapolan,Meio-campo,82,Vitória
5845,26/06/2017,Avai,Botafogo-RJ,Avai,Botafogo-RJ,Amarelo,Igor Rabello,Zagueiro,40,Derrota
5845,26/06/2017,Avai,Botafogo-RJ,Avai,Avai,Amarelo,Douglas Friedrich,Goleiro,37,Vitória
5846,01/07/2017,Palmeiras,Palmeiras,Gremio,Palmeiras,Amarelo,Raphael Cavalcante Veiga,,88,Vitória
5846,01/07/2017,Palmeiras,Palmeiras,Gremio,Palmeiras,Amarelo,José Carlos Ferreira Júnior,Zagueiro,58,Vitória
5846,01/07/2017,Palmeiras,Palmeiras,Gremio,Palmeiras,Amarelo,Miguel Borja,Atacante,85,Vitória
5846,01/07/2017,Palmeiras,Palmeiras,Gremio,Gremio,Amarelo,Bressan,Zagueiro,50,Derrota
5847,01/07/2017,-,Atletico-GO,Santos,Atletico-GO,Amarelo,Bruno Pacheco,Zagueiro,90+1,Empate
5847,01/07/2017,-,Atletico-GO,Santos,Atletico-GO,Amarelo,Jorginho,Meio-campo,13,Empate
5847,01/07/2017,-,Atletico-GO,Santos,Atletico-GO,Vermelho,Jorginho,Meio-campo,50,Empate
5847,01/07/2017,-,Atletico-GO,Santos,Atletico-GO,Amarelo,Marcão,Meio-campo,33,Empate
5847,01/07/2017,-,Atletico-GO,Santos,Santos,Amarelo,Thiago Maia,,58,Empate
5850,02/07/2017,Atletico-MG,Atletico-MG,Cruzeiro,Atletico-MG,Amarelo,Roger Bernardo,Meio-campo,53,Vitória
5850,02/07/2017,Atletico-MG,Atletico-MG,Cruzeiro,Atletico-MG,Amarelo,Robinho,Meio-campo,38,Vitória
5850,02/07/2017,Atletico-MG,Atletico-MG,Cruzeiro,Cruzeiro,Amarelo,Luis Caicedo Medina,Zagueiro,74,Derrota
5850,02/07/2017,Atletico-MG,Atletico-MG,Cruzeiro,Cruzeiro,Amarelo,Rafael Sóbis,Atacante,38,Derrota
5850,02/07/2017,Atletico-MG,Atletico-MG,Cruzeiro,Atletico-MG,Amarelo,Jonathan Marlone,,45+6,Vitória
5850,02/07/2017,Atletico-MG,Atletico-MG,Cruzeiro,Atletico-MG,Amarelo,Fábio Santos,Zagueiro,12,Vitória
5850,02/07/2017,Atletico-MG,Atletico-MG,Cruzeiro,Cruzeiro,Amarelo,Ariel Cabral,Meio-campo,51,Derrota
5850,02/07/2017,Atletico-MG,Atletico-MG,Cruzeiro,Cruzeiro,Amarelo,Ramón Ábila,,8,Derrota
5848,02/07/2017,Sport,Sport,Athletico-PR,Sport,Amarelo,Diego Souza,Meio-campo,45,Vitória
5848,02/07/2017,Sport,Sport,Athletico-PR,Athletico-PR,Amarelo,Bruno Guimarães,,66,Derrota
5848,02/07/2017,Sport,Sport,Athletico-PR,Athletico-PR,Amarelo,Wanderson,Zagueiro,73,Derrota
5848,02/07/2017,Sport,Sport,Athletico-PR,Athletico-PR,Amarelo,Matheus Rossetto,Meio-campo,22,Derrota
5852,02/07/2017,Corinthians,Corinthians,Botafogo-RJ,Corinthians,Amarelo,Jadson,Meio-campo,56,Vitória
5852,02/07/2017,Corinthians,Corinthians,Botafogo-RJ,Corinthians,Amarelo,Fagner,Zagueiro,35,Vitória
5852,02/07/2017,Corinthians,Corinthians,Botafogo-RJ,Botafogo-RJ,Amarelo,Arnaldo Manoel de Almeida,Zagueiro,65,Derrota
5852,02/07/2017,Corinthians,Corinthians,Botafogo-RJ,Corinthians,Amarelo,Jô,Atacante,40,Vitória
5852,02/07/2017,Corinthians,Corinthians,Botafogo-RJ,Botafogo-RJ,Amarelo,Victor Luis,Zagueiro,74,Derrota
5849,02/07/2017,-,Vitoria,Bahia,Vitoria,Amarelo,Patric Cabral Lalau,Zagueiro,77,Empate
5849,02/07/2017,-,Vitoria,Bahia,Vitoria,Amarelo,Willian Farias,Meio-campo,61,Empate
5849,02/07/2017,-,Vitoria,Bahia,Vitoria,Amarelo,André Lima,Atacante,7,Empate
5849,02/07/2017,-,Vitoria,Bahia,Bahia,Amarelo,José Rafael Vivian,Meio-campo,37,Empate
5849,02/07/2017,-,Vitoria,Bahia,Vitoria,Amarelo,Geferson Cerqueira Teles,Zagueiro,66,Empate
5849,02/07/2017,-,Vitoria,Bahia,Vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,Zagueiro,17,Empate
5849,02/07/2017,-,Vitoria,Bahia,Bahia,Amarelo,Agustín Allione,Meio-campo,47,Empate
5849,02/07/2017,-,Vitoria,Bahia,Bahia,Amarelo,Tiago Pagnussat,Zagueiro,35,Empate
5851,02/07/2017,Flamengo,Flamengo,Sao Paulo,Flamengo,Amarelo,Éverton Cardoso da Silva,Meio-campo,75,Vitória
5851,02/07/2017,Flamengo,Flamengo,Sao Paulo,Sao Paulo,Amarelo,Christian Cueva,Meio-campo,39,Derrota
5854,02/07/2017,-,Coritiba,Vasco,Coritiba,Amarelo,Bruno Brígido,,27,Empate
5854,02/07/2017,-,Coritiba,Vasco,Vasco,Amarelo,Martín Silva,Goleiro,82,Empate
5854,02/07/2017,-,Coritiba,Vasco,Vasco,Amarelo,Jean Carlos de Souza Irmer,Meio-campo,69,Empate
5854,02/07/2017,-,Coritiba,Vasco,Vasco,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,1,Empate
5854,02/07/2017,-,Coritiba,Vasco,Coritiba,Amarelo,Anderson Luís de Abreu Oliveira,,54,Empate
5854,02/07/2017,-,Coritiba,Vasco,Coritiba,Amarelo,Jonas Gomes de Sousa,Meio-campo,6,Empate
5854,02/07/2017,-,Coritiba,Vasco,Vasco,Amarelo,Breno Vinícius Rodrigues Borges,Zagueiro,78,Empate
5854,02/07/2017,-,Coritiba,Vasco,Vasco,Amarelo,Douglas Luiz,Meio-campo,37,Empate
5853,02/07/2017,-,Avai,Ponte Preta,Avai,Amarelo,Rômulo,Meio-campo,30,Empate
5853,02/07/2017,-,Avai,Ponte Preta,Ponte Preta,Amarelo,Marinaldo dos Santos Oliveira,Meio-campo,80,Empate
5853,02/07/2017,-,Avai,Ponte Preta,Avai,Amarelo,Lázaro Luan Scapolan,Meio-campo,90+3,Empate
5853,02/07/2017,-,Avai,Ponte Preta,Ponte Preta,Amarelo,Jadson,,80,Empate
5855,03/07/2017,-,Fluminense,Chapecoense,Chapecoense,Vermelho,Rossicley Pereira da Silva,Meio-campo,80,Empate
5855,03/07/2017,-,Fluminense,Chapecoense,Fluminense,Amarelo,Jefferson Orejuela,Meio-campo,43,Empate
5855,03/07/2017,-,Fluminense,Chapecoense,Chapecoense,Amarelo,Fabrício Bruno,Zagueiro,90+5,Empate
5855,03/07/2017,-,Fluminense,Chapecoense,Chapecoense,Amarelo,Rossicley Pereira da Silva,Meio-campo,64,Empate
5855,03/07/2017,-,Fluminense,Chapecoense,Chapecoense,Amarelo,Lucas Mineiro,Meio-campo,12,Empate
5855,03/07/2017,-,Fluminense,Chapecoense,Fluminense,Amarelo,Marcos Júnior,,83,Empate
5855,03/07/2017,-,Fluminense,Chapecoense,Fluminense,Amarelo,Richarlison,Meio-campo,41,Empate
5855,03/07/2017,-,Fluminense,Chapecoense,Chapecoense,Amarelo,Jandrei,Goleiro,87,Empate
5855,03/07/2017,-,Fluminense,Chapecoense,Chapecoense,Amarelo,Diego Renan,Zagueiro,48,Empate
5856,08/07/2017,Vitoria,Atletico-GO,Vitoria,Vitoria,Amarelo,Yago Rocha,Meio-campo,89,Vitória
5856,08/07/2017,Vitoria,Atletico-GO,Vitoria,Vitoria,Amarelo,Ramon Menezes Roma,Zagueiro,72,Vitória
5856,08/07/2017,Vitoria,Atletico-GO,Vitoria,Atletico-GO,Amarelo,Everaldo Stum,Atacante,83,Derrota
5856,08/07/2017,Vitoria,Atletico-GO,Vitoria,Vitoria,Amarelo,Rafaelson Bezerra Fernandes,,81,Vitória
5856,08/07/2017,Vitoria,Atletico-GO,Vitoria,Vitoria,Amarelo,Renê Santos,,37,Vitória
5857,08/07/2017,Flamengo,Vasco,Flamengo,Vasco,Amarelo,Gilberto Moraes Júnior,Zagueiro,90+4,Derrota
5857,08/07/2017,Flamengo,Vasco,Flamengo,Vasco,Amarelo,Luís Fabiano,Atacante,32,Derrota
5857,08/07/2017,Flamengo,Vasco,Flamengo,Flamengo,Amarelo,Paolo Guerrero,Atacante,3,Vitória
5857,08/07/2017,Flamengo,Vasco,Flamengo,Vasco,Amarelo,Nenê,Meio-campo,37,Derrota
5857,08/07/2017,Flamengo,Vasco,Flamengo,Vasco,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,9,Derrota
5858,08/07/2017,Corinthians,Corinthians,Ponte Preta,Corinthians,Amarelo,Pablo Castro,Zagueiro,56,Vitória
5858,08/07/2017,Corinthians,Corinthians,Ponte Preta,Ponte Preta,Amarelo,Jadson,Meio-campo,33,Derrota
5858,08/07/2017,Corinthians,Corinthians,Ponte Preta,Corinthians,Amarelo,Guilherme Arana,Zagueiro,69,Vitória
5858,08/07/2017,Corinthians,Corinthians,Ponte Preta,Ponte Preta,Amarelo,Emerson Sheik,Atacante,88,Derrota
5859,09/07/2017,-,Chapecoense,Athletico-PR,Athletico-PR,Amarelo,Jonathan Cícero Moreira,Zagueiro,87,Empate
5859,09/07/2017,-,Chapecoense,Athletico-PR,Athletico-PR,Amarelo,Paulo André,Zagueiro,16,Empate
5859,09/07/2017,-,Chapecoense,Athletico-PR,Chapecoense,Amarelo,Victor Ramos,Zagueiro,67,Empate
5859,09/07/2017,-,Chapecoense,Athletico-PR,Athletico-PR,Amarelo,Lucho González,Meio-campo,55,Empate
5860,09/07/2017,-,Bahia,Fluminense,Bahia,Amarelo,Matheus Sales,Meio-campo,83,Empate
5860,09/07/2017,-,Bahia,Fluminense,Bahia,Amarelo,Pablo Armero,Zagueiro,22,Empate
5860,09/07/2017,-,Bahia,Fluminense,Fluminense,Amarelo,Henrique Dourado,Atacante,25,Empate
5860,09/07/2017,-,Bahia,Fluminense,Bahia,Amarelo,Anderson Pedro da Silva Nunes Campos,,85,Empate
5860,09/07/2017,-,Bahia,Fluminense,Bahia,Amarelo,Lucas Fonseca,Zagueiro,76,Empate
5860,09/07/2017,-,Bahia,Fluminense,Fluminense,Amarelo,Marcos Júnior,,70,Empate
5861,09/07/2017,Avai,Gremio,Avai,Avai,Amarelo,Capa,Zagueiro,65,Vitória
5861,09/07/2017,Avai,Gremio,Avai,Avai,Amarelo,Pedro Castro,Meio-campo,34,Vitória
5861,09/07/2017,Avai,Gremio,Avai,Avai,Amarelo,Joel Tagueu,Atacante,14,Vitória
5861,09/07/2017,Avai,Gremio,Avai,Avai,Vermelho,Joel Tagueu,Atacante,87,Vitória
5861,09/07/2017,Avai,Gremio,Avai,Gremio,Amarelo,Luan Guilherme de Jesus Vieira,Meio-campo,81,Derrota
5861,09/07/2017,Avai,Gremio,Avai,Avai,Amarelo,Wellington Simião,,57,Vitória
5861,09/07/2017,Avai,Gremio,Avai,Avai,Amarelo,Lázaro Luan Scapolan,Meio-campo,24,Vitória
5862,09/07/2017,Cruzeiro,Cruzeiro,Palmeiras,Palmeiras,Amarelo,Danilo Neves,Meio-campo,90+1,Derrota
5862,09/07/2017,Cruzeiro,Cruzeiro,Palmeiras,Palmeiras,Amarelo,Willian Gomes de Siqueira,Atacante,83,Derrota
5862,09/07/2017,Cruzeiro,Cruzeiro,Palmeiras,Cruzeiro,Amarelo,Ariel Cabral,Meio-campo,83,Vitória
5862,09/07/2017,Cruzeiro,Cruzeiro,Palmeiras,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,Atacante,86,Derrota
5862,09/07/2017,Cruzeiro,Cruzeiro,Palmeiras,Palmeiras,Amarelo,Mayke,Zagueiro,34,Derrota
5863,09/07/2017,Santos,Santos,Sao Paulo,Santos,Amarelo,Lucas Rafael Araújo Lima,Meio-campo,90+1,Vitória
5863,09/07/2017,Santos,Santos,Sao Paulo,Santos,Amarelo,David Braz,Zagueiro,69,Vitória
5863,09/07/2017,Santos,Santos,Sao Paulo,Sao Paulo,Amarelo,Júnior Tavares,Zagueiro,90+4,Derrota
5863,09/07/2017,Santos,Santos,Sao Paulo,Sao Paulo,Amarelo,Lucas Pratto,Atacante,45+1,Derrota
5863,09/07/2017,Santos,Santos,Sao Paulo,Santos,Amarelo,Jean Mota Oliveira de Souza,Zagueiro,88,Vitória
5863,09/07/2017,Santos,Santos,Sao Paulo,Santos,Amarelo,Jonathan Copete,Meio-campo,45+1,Vitória
5863,09/07/2017,Santos,Santos,Sao Paulo,Sao Paulo,Amarelo,Lucas Fernandes,,90,Derrota
5864,09/07/2017,-,Botafogo-RJ,Atletico-MG,Atletico-MG,Amarelo,Fábio Santos,Zagueiro,90+4,Empate
5864,09/07/2017,-,Botafogo-RJ,Atletico-MG,Atletico-MG,Amarelo,Rafael de Souza Pereira,Meio-campo,38,Empate
5864,09/07/2017,-,Botafogo-RJ,Atletico-MG,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,41,Empate
5864,09/07/2017,-,Botafogo-RJ,Atletico-MG,Atletico-MG,Amarelo,Mancini,Zagueiro,90+1,Empate
5865,10/07/2017,Sport,Coritiba,Sport,Coritiba,Vermelho,William Matheus,Zagueiro,90+4,Derrota
5865,10/07/2017,Sport,Coritiba,Sport,Coritiba,Amarelo,Edinho,,48,Derrota
5865,10/07/2017,Sport,Coritiba,Sport,Sport,Amarelo,Everton Felipe,Meio-campo,64,Vitória
5865,10/07/2017,Sport,Coritiba,Sport,Coritiba,Amarelo,Alecsandro,,75,Derrota
5865,10/07/2017,Sport,Coritiba,Sport,Sport,Amarelo,Eugenio Mena,Meio-campo,79,Vitória
5866,12/07/2017,Bahia,Ponte Preta,Bahia,Bahia,Amarelo,José Rafael Vivian,Meio-campo,14,Vitória
5866,12/07/2017,Bahia,Ponte Preta,Bahia,Bahia,Amarelo,Feijão,,4,Vitória
5866,12/07/2017,Bahia,Ponte Preta,Bahia,Ponte Preta,Amarelo,Fernandinho,Zagueiro,14,Derrota
5866,12/07/2017,Bahia,Ponte Preta,Bahia,Bahia,Amarelo,Tiago Pagnussat,Zagueiro,10,Vitória
5867,12/07/2017,Santos,Atletico-MG,Santos,Santos,Amarelo,Daniel Guedes,Zagueiro,73,Vitória
5867,12/07/2017,Santos,Atletico-MG,Santos,Atletico-MG,Amarelo,Fábio Santos,Zagueiro,90+9,Derrota
5867,12/07/2017,Santos,Atletico-MG,Santos,Santos,Amarelo,Emiliano Vecchio,Meio-campo,20,Vitória
5868,12/07/2017,Botafogo-RJ,Fluminense,Botafogo-RJ,Fluminense,Amarelo,Marcos Calazans,,90+2,Derrota
5868,12/07/2017,Botafogo-RJ,Fluminense,Botafogo-RJ,Fluminense,Amarelo,Matheus Mascarenhas,Zagueiro,19,Derrota
5868,12/07/2017,Botafogo-RJ,Fluminense,Botafogo-RJ,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,80,Vitória
5868,12/07/2017,Botafogo-RJ,Fluminense,Botafogo-RJ,Botafogo-RJ,Amarelo,Matheus Fernandes,Meio-campo,31,Vitória
5868,12/07/2017,Botafogo-RJ,Fluminense,Botafogo-RJ,Fluminense,Amarelo,Henrique Adriano Buss,Zagueiro,85,Derrota
5868,12/07/2017,Botafogo-RJ,Fluminense,Botafogo-RJ,Botafogo-RJ,Amarelo,Victor Luis,Zagueiro,90,Vitória
5868,12/07/2017,Botafogo-RJ,Fluminense,Botafogo-RJ,Botafogo-RJ,Amarelo,João Paulo,Meio-campo,77,Vitória
5869,12/07/2017,Corinthians,Palmeiras,Corinthians,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,Meio-campo,28,Derrota
5869,12/07/2017,Corinthians,Palmeiras,Corinthians,Corinthians,Amarelo,Guilherme Arana,Zagueiro,90,Vitória
5869,12/07/2017,Corinthians,Palmeiras,Corinthians,Corinthians,Amarelo,Jadson,Meio-campo,61,Vitória
5869,12/07/2017,Corinthians,Palmeiras,Corinthians,Palmeiras,Amarelo,Miguel Borja,,90,Derrota
5869,12/07/2017,Corinthians,Palmeiras,Corinthians,Palmeiras,Amarelo,Thiago dos Santos,Meio-campo,25,Derrota
5869,12/07/2017,Corinthians,Palmeiras,Corinthians,Corinthians,Amarelo,Cássio Ramos,Goleiro,83,Vitória
5869,12/07/2017,Corinthians,Palmeiras,Corinthians,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,Meio-campo,25,Vitória
5870,12/07/2017,Cruzeiro,Athletico-PR,Cruzeiro,Athletico-PR,Amarelo,Otávio Henrique Santos,Meio-campo,90+5,Derrota
5870,12/07/2017,Cruzeiro,Athletico-PR,Cruzeiro,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,39,Derrota
5870,12/07/2017,Cruzeiro,Athletico-PR,Cruzeiro,Athletico-PR,Amarelo,Matheus Anjos,,81,Derrota
5870,12/07/2017,Cruzeiro,Athletico-PR,Cruzeiro,Cruzeiro,Amarelo,Henrique Pacheco Lima,Meio-campo,24,Vitória
5871,12/07/2017,Vasco,Vitoria,Vasco,Vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,Zagueiro,84,Derrota
5871,12/07/2017,Vasco,Vitoria,Vasco,Vitoria,Amarelo,Fred,,40,Derrota
5871,12/07/2017,Vasco,Vitoria,Vasco,Vasco,Amarelo,Andrey,,90+1,Vitória
5871,12/07/2017,Vasco,Vitoria,Vasco,Vasco,Amarelo,Wellington Aparecido Martins,Meio-campo,31,Vitória
5871,12/07/2017,Vasco,Vitoria,Vasco,Vitoria,Amarelo,Carlos Eduardo Marques,Atacante,57,Derrota
5871,12/07/2017,Vasco,Vitoria,Vasco,Vitoria,Amarelo,Geferson Cerqueira Teles,Zagueiro,11,Derrota
5871,12/07/2017,Vasco,Vitoria,Vasco,Vasco,Amarelo,Thalles Lima de Conceição Penha,Atacante,75,Vitória
5872,13/07/2017,-,Sao Paulo,Atletico-GO,Atletico-GO,Amarelo,Gilvan,Zagueiro,57,Empate
5872,13/07/2017,-,Sao Paulo,Atletico-GO,Atletico-GO,Amarelo,Walter Henrique da Silva,Atacante,70,Empate
5872,13/07/2017,-,Sao Paulo,Atletico-GO,Atletico-GO,Amarelo,Igor Henrique,Meio-campo,31,Empate
5873,13/07/2017,Sport,Sport,Chapecoense,Sport,Amarelo,Ronaldo Alves,Zagueiro,49,Vitória
5873,13/07/2017,Sport,Sport,Chapecoense,Chapecoense,Amarelo,Lucas Mineiro,Meio-campo,88,Derrota
5873,13/07/2017,Sport,Sport,Chapecoense,Chapecoense,Amarelo,Arthur Caike do Nascimento Cruz,Meio-campo,61,Derrota
5873,13/07/2017,Sport,Sport,Chapecoense,Chapecoense,Amarelo,Lucas Marques,Meio-campo,52,Derrota
5873,13/07/2017,Sport,Sport,Chapecoense,Chapecoense,Amarelo,Wellington Paulista,Atacante,26,Derrota
5873,13/07/2017,Sport,Sport,Chapecoense,Sport,Amarelo,Patrick,Meio-campo,44,Vitória
5873,13/07/2017,Sport,Sport,Chapecoense,Chapecoense,Amarelo,Apodi,Zagueiro,84,Derrota
5873,13/07/2017,Sport,Sport,Chapecoense,Chapecoense,Amarelo,Douglas Grolli,Zagueira,53,Derrota
5873,13/07/2017,Sport,Sport,Chapecoense,Chapecoense,Amarelo,Andrei Girotto,Meio-campo,36,Derrota
5873,13/07/2017,Sport,Sport,Chapecoense,Chapecoense,Amarelo,Reinaldo Manoel da Silva,Zagueiro,9,Derrota
5874,13/07/2017,Gremio,Flamengo,Gremio,Flamengo,Amarelo,Federico Mancuello,,78,Derrota
5874,13/07/2017,Gremio,Flamengo,Gremio,Gremio,Amarelo,Walter Kannemann,Zagueiro,39,Vitória
5874,13/07/2017,Gremio,Flamengo,Gremio,Flamengo,Amarelo,Miguel Trauco,Zagueiro,39,Derrota
5874,13/07/2017,Gremio,Flamengo,Gremio,Gremio,Amarelo,Michel Ferreira dos Santos,Meio-campo,36,Vitória
5875,13/07/2017,Coritiba,Avai,Coritiba,Avai,Amarelo,Juan Maldonado Jaimez Júnior,Meio-campo,76,Derrota
5875,13/07/2017,Coritiba,Avai,Coritiba,Coritiba,Amarelo,Anderson Luís de Abreu Oliveira,Meio-campo,76,Vitória
5875,13/07/2017,Coritiba,Avai,Coritiba,Avai,Amarelo,Judson Silva Tavares,Meio-campo,36,Derrota
5875,13/07/2017,Coritiba,Avai,Coritiba,Coritiba,Amarelo,Marcio,Zagueiro,46,Vitória
5877,16/07/2017,Palmeiras,Palmeiras,Vitoria,Palmeiras,Amarelo,Gabriel Furtado,,72,Vitória
5877,16/07/2017,Palmeiras,Palmeiras,Vitoria,Vitoria,Amarelo,Geferson Cerqueira Teles,Zagueiro,70,Derrota
5877,16/07/2017,Palmeiras,Palmeiras,Vitoria,Vitoria,Amarelo,Cleiton Xavier,Meio-campo,34,Derrota
5877,16/07/2017,Palmeiras,Palmeiras,Vitoria,Palmeiras,Amarelo,Edu Dracena,Zagueiro,33,Vitória
5877,16/07/2017,Palmeiras,Palmeiras,Vitoria,Vitoria,Amarelo,Wallace Reis da Silva,Zagueiro,36,Derrota
5878,16/07/2017,-,Vasco,Santos,Vasco,Amarelo,Thalles Lima de Conceição Penha,Atacante,77,Empate
5878,16/07/2017,-,Vasco,Santos,Vasco,Amarelo,Rafael Marques Pinto,Zagueiro,13,Empate
5878,16/07/2017,-,Vasco,Santos,Santos,Amarelo,Bruno Henrique,Meio-campo,52,Empate
5878,16/07/2017,-,Vasco,Santos,Santos,Vermelho,Daniel Guedes,Zagueiro,83,Empate
5878,16/07/2017,-,Vasco,Santos,Vasco,Amarelo,Breno Vinícius Rodrigues Borges,,78,Empate
